	CYA_tag	CYB_tag	core_A	core_Bp	osa_location	osbp_location	UncmicMRedA02C15_FD	UncmicMRedA02C16_FD	UncmicMRedA02D15_FD	UncmicMRedA02D21_FD	UncmicMRedA02G15_FD	UncmicMRedA02J11_FD	UncmicMRedA02J13_FD	UncmicMRedA02J15_FD	UncmicMRedA02K13_FD	UncmicMRedA02K20_FD	UncmicMRedA02L13_FD	UncmicMRedA02M11_FD	UncmicMRedA02N18_FD	UncmicMRedA02N20_FD	UncmicMuRedA02K8_FD	UncmicMuRedA02K9_FD	UncmicMuRedA1C10_FD	UncmicMuRedA1C11_FD	UncmicMuRedA1C16_FD	UncmicMuRedA1C19_FD	UncmicMuRedA1D13_FD	UncmicMuRedA1D14_FD	UncmicMuRedA1D16_FD	UncmicMuRedA1D18_FD	UncmicMuRedA1D19_FD	UncmicMuRedA1D20_FD	UncmicMuRedA1D21_FD	UncmicMuRedA1E11_FD	UncmicMuRedA1E16_FD	UncmicMuRedA1E19_FD	UncmicMuRedA1E20_FD	UncmicMusRedA1C6_FD	UncmicMusRedA1D5_2_FD	UncmicMusRedA1D7_FD	UncmicMusRedA1G6_FD	UncmicORedA01I15_FD	UncmicORedA01N18_FD	UncmicORedA02C10_FD	UncmicORedA02C13_FD	UncmicORedA02C15_FD	UncmicORedA02C18_FD	UncmicORedA02D10_FD	UncmicORedA02D17_FD	UncmicORedA02D20_FD	UncmicORedA02D21_FD	UncmicORedA02E13_FD	UncmicORedA02E17_FD	UncmicORedA02F13_FD	UncmicORedA02F16_FD	UncmicORedA02F18_FD	UncmicORedA02F21_FD	UncmicORedA02G10_FD	UncmicORedA02H16_FD	UncmicORedA02H17_FD	UncmicORedA02H18_FD	UncmicORedA02H21_FD	UncmicORedA02H22_FD	UncmicORedA02I10_FD	UncmicORedA02I14_FD	UncmicORedA02I15_FD	UncmicORedA02I17_FD	UncmicORedA02I18_FD	UncmicORedA02I19_FD	UncmicORedA02I22_FD	UncmicORedA02J10_FD	UncmicORedA02J13_FD	UncmicORedA02J14_FD	UncmicORedA02J15_FD	UncmicORedA02J16_FD	UncmicORedA02J19_FD	UncmicORedA02K10_FD	UncmicORedA02K18_FD	UncmicORedA02L12_FD	UncmicORedA02L14_FD	UncmicORedA02L17_FD	UncmicORedA02M16_FD	UncmicORedA02M17_FD	UncmicOcRedA01F6_FD	UncmicOcRedA01J6_FD	UncmicOcRedA01K7_FD	UncmicOcRedA01N9_FD	UncmicOcRedA02D6_FD	UncmicOcRedA02D7_FD	UncmicOcRedA02E6_FD	UncmicOcRedA02G9_FD	UncmicOcRedA02I9_FD	UncmicOcRedA02J6_FD	UncmicOcRedA02K9_FD	UncmicOcRedA02L4_FD	UncmicOcRedA1E20_FD	UncmicOcRedA1H18_FD	UncmicOcRedA1K15_FD	UncmicOcRedA1L18_FD	UncmicOcRedA2H15_FD	UncmicOcRedA3C15_FD	UncmicOcRedA3C17_FD	UncmicOcRedA3D10_FD	UncmicOcRedA3D11_FD	UncmicOcRedA3D19_FD	UncmicOcRedA3D20_FD	UncmicOcRedA3D21_FD	UncmicOcRedA3E17_FD	UncmicOcRedA3E21_FD	UncmicOcRedA3F13_FD	UncmicOcRedA3F15_FD	UncmicOcRedA3F17_FD	UncmicOcRedA3F18_FD	UncmicOcRedA3F20_FD	UncmicOcRedA3F21_FD	UncmicOcRedA3G19_FD	UncmicOcRedA3H13_FD	UncmicOcRedA3H18_FD	UncmicOcRedA3I19_FD	UncmicOcRedA3J13_FD	UncmicOcRedA3J21_FD	UncmicOcRedA3K21_FD	UncmicOcRedA3L14_FD	UncmicOcRedA3L15_FD	UncmicOcRedA3N19_FD	UncmicOcRedA3N22_FD	UncmicOctRedA1F9_FD	UncmicOctRedA1J9_FD	UncmicOctRedA2D9_FD	UncmicOctRedA3D7_FD	UncmicOctRedA3F7_FD	UncmicOctRedA3I8_FD	UncmicOctRedA3L4_FD	UncmicOctRedA3L7_FD	UncmicMRedA02C19_2_FD	UncmicMRedA02C21_FD	UncmicMRedA02D14_2_FD	UncmicMRedA02D15_3_FD	UncmicMRedA02D18_FD	UncmicMRedA02D19_2_FD	UncmicMRedA02D21_3_FD	UncmicMRedA02E12_2_FD	UncmicMRedA02E13_2_FD	UncmicMRedA02E17_2_FD	UncmicMRedA02E18_2_FD	UncmicMRedA02E21_FD	UncmicMRedA02E22_2_FD	UncmicMRedA02F13_2_FD	UncmicMRedA02F16_2_FD	UncmicMRedA02F18_2_FD	UncmicMRedA02F19_2_FD	UncmicMRedA02F21_2_FD	UncmicMRedA02F22_2_FD	UncmicMRedA02G13_2_FD	UncmicMRedA02G16_2_FD	UncmicMRedA02H11_3_FD	UncmicMRedA02H11_FD	UncmicMRedA02H12_2_FD	UncmicMRedA02H13_FD	UncmicMRedA02H14_2_FD	UncmicMRedA02H15_FD	UncmicMRedA02H19_FD	UncmicMRedA02H20_FD	UncmicMRedA02H22_3_FD	UncmicMRedA02H22_FD	UncmicMRedA02I10_3_FD	UncmicMRedA02I10_FD	UncmicMRedA02I11_2_FD	UncmicMRedA02I15_FD	UncmicMRedA02I16_2_FD	UncmicMRedA02I19_2_FD	UncmicMRedA02I20_FD	UncmicMRedA02I21_FD	UncmicMRedA02I22_FD	UncmicMRedA02J13_3_FD	UncmicMRedA02J16_FD	UncmicMRedA02J17_2_FD	UncmicMRedA02K11_FD	UncmicMRedA02K12_2_FD	UncmicMRedA02K13_3_FD	UncmicMRedA02K17_2_FD	UncmicMRedA02K18_FD	UncmicMRedA02K20_3_FD	UncmicMRedA02L14_2_FD	UncmicMRedA02L18_FD	UncmicMRedA02M11_3_FD	UncmicMRedA02M13_2_FD	UncmicMRedA02M16_2_FD	UncmicMRedA02M18_FD	UncmicMRedA02N11_2_FD	UncmicMRedA02N12_3_FD	UncmicMRedA02N12_FD	UncmicMRedA02N14_2_FD	UncmicMRedA02N20_3_FD	UncmicMRedA02N21_FD	UncmicMuRedA02C9_FD	UncmicMuRedA02J6_FD	UncmicMuRedA02J8_2_FD	UncmicMuRedA02K9_3_FD	UncmicMuRedA02L7_2_FD	UncmicMuRedA02L9_2_FD	UncmicMuRedA1C21_FD	UncmicMuRedA1D13_2_FD	UncmicMuRedA1E17_FD	UncmicMuRedA1E18_FD	UncmicMuRedA1F11_FD	UncmicMuRedA1F19_FD	UncmicMuRedA1F20_FD	UncmicMuRedA1G11_FD	UncmicMuRedA1G13_FD	UncmicMuRedA1G14_FD	UncmicMuRedA1G20_FD	UncmicMuRedA1H10_FD	UncmicMuRedA1H11_FD	UncmicMuRedA1H12_FD	UncmicMuRedA1H13_FD	UncmicMuRedA1H15_FD	UncmicMuRedA1H18_FD	UncmicMuRedA1H19_FD	UncmicMuRedA1H20_FD	UncmicMuRedA1I15_FD	UncmicMuRedA1I16_FD	UncmicMuRedA1I17_FD	UncmicMuRedA1I18_FD	UncmicMuRedA1I19_FD	UncmicMuRedA1I21_FD	UncmicMuRedA1I22_FD	UncmicMuRedA1J11_FD	UncmicMuRedA1J12_FD	UncmicMuRedA1J15_FD	UncmicMuRedA1J16_FD	UncmicMuRedA1J17_FD	UncmicMuRedA1J18_FD	UncmicMuRedA1J19_FD	UncmicMuRedA1J20_FD	UncmicMuRedA1J21_FD	UncmicMuRedA1J22_FD	UncmicMuRedA1K19_FD	UncmicMuRedA1L16_FD	UncmicMuRedA1M19_FD	UncmicMuRedA1N16_FD	UncmicMuRedA1N18_FD	UncmicMuRedA1N19_FD	UncmicMusRedA1D4_FD	UncmicMusRedA1D5_FD	UncmicMusRedA1D7_2_FD	UncmicMusRedA1D9_FD	UncmicMusRedA1E8_FD	UncmicMusRedA1G4_FD	UncmicMusRedA1H5_FD	UncmicMusRedA1H8_FD	UncmicMusRedA1J6_FD	UncmicMusRedA1J8_FD	UncmicMusRedA1K7_FD	UncmicMusRedA1K9_FD	UncmicMusRedA1L4_FD	UncmicMusRedA1L5_FD	UncmicMusRedA1L7_FD	UncmicMusRedA1L8_FD	UncmicMusRedA1M5_FD	UncmicORedA01C16_FD	UncmicORedA01D21_FD	UncmicORedA01E10_FD	UncmicORedA01E14_FD	UncmicORedA01F12_FD	UncmicORedA01F18_FD	UncmicORedA01F19_FD	UncmicORedA01F20_FD	UncmicORedA01F21_FD	UncmicORedA01G12_FD	UncmicORedA01H10_FD	UncmicORedA01H11_FD	UncmicORedA01H21_FD	UncmicORedA01I10_FD	UncmicORedA01I16_FD	UncmicORedA01J18_FD	UncmicORedA01J19_FD	UncmicORedA01L12_FD	UncmicORedA01L15_FD	UncmicOcRedA01C8_FD	UncmicOcRedA01C9_FD	UncmicOcRedA01D6_FD	UncmicOcRedA01D8_FD	UncmicOcRedA01E7_FD	UncmicOcRedA01E9_FD	UncmicOcRedA01F9_FD	UncmicOcRedA01G6_FD	UncmicOcRedA01H8_FD	UncmicOcRedA01H9_FD	UncmicOcRedA01I9_FD	UncmicOcRedA01J9_FD	UncmicOcRedA01K5_FD	UncmicOcRedA01K9_FD	UncmicOcRedA01L8_FD	UncmicOcRedA01N7_FD	UncmicOcRedA1D12_FD	UncmicOcRedA1G20_FD	UncmicOcRedA1K11_FD	UncmicOcRedA1K14_FD	UncmicOcRedA1K16_FD	UncmicOcRedA1K18_FD	UncmicOcRedA1L10_FD	UncmicOcRedA1L21_FD	UncmicOcRedA1M10_FD	UncmicOcRedA1M19_FD	UncmicOcRedA2D11_FD	UncmicOcRedA2D15_FD	UncmicOcRedA2D21_FD	UncmicOcRedA2E16_FD	UncmicOcRedA2F22_FD	UncmicOcRedA2H13_FD	UncmicOcRedA2H14_FD	UncmicOcRedA2H18_FD	UncmicOcRedA2H21_FD	UncmicOcRedA2H22_FD	UncmicOcRedA2J15_FD	UncmicOcRedA2K17_FD	UncmicOcRedA2L10_FD	UncmicOcRedA2M20_FD	UncmicOcRedA3C21_FD	UncmicOcRedA3D16_FD	UncmicOcRedA3G12_FD	UncmicOcRedA3G17_FD	UncmicOcRedA3H10_FD	UncmicOcRedA3H16_FD	UncmicOcRedA3H17_FD	UncmicOcRedA3I13_FD	UncmicOcRedA3J13_2_FD	UncmicOcRedA3J20_FD	UncmicOcRedA3N17_FD	UncmicOctRedA1C8_FD	UncmicOctRedA1H9_FD	UncmicOctRedA1I9_FD	UncmicOctRedA2H6_FD	UncmicOctRedA2K7_FD	UncmicOctRedA3L5_FD	UncmicOcRedA3L13_FD
YSG_1717	CYA_2270	CYB_0457	Yes	Yes	2.2916966678141137	0.4732609360978926	A	A	A						A	A	A					A	A	A				A		A					A	A											A				A						A	A				A	A			A								A	A					A			A		A							A		A		A		A	A	A	A	A			A	A	A						A								A					A	A	A					A								Bp			Bp		Bp	Bp				Bp		Bp	Bp			Bp						Bp		Bp	Bp								Bp			Bp	Bp	Bp			Bp						Bp	Bp		Bp		Bp			Bp							Bp					Bp					Bp			Bp			Bp		Bp																			Bp																			Bp			Bp																					Bp																Bp					Bp			Bp	Bp	Bp			Bp	Bp				Bp	Bp															Bp			Bp	C
YSG_1718b		CYB_2370		Yes		2.454329143439837																																																																																																																																		Bp				Bp		Bp		Bp		Bp	Bp		Bp						Bp			Bp	Bp	Bp					Bp	Bp		Bp				Bp		Bp		Bp	Bp	Bp						Bp	Bp	Bp			Bp								Bp			Bp				Bp								Bp		Bp		Bp	Bp							Bp		Bp	Bp		Bp	Bp	Bp	Bp		Bp						Bp	Bp			Bp			Bp	Bp			Bp	Bp		Bp	Bp	Bp	Bp			Bp		Bp	Bp	Bp														Bp	Bp							Bp	Bp	Bp	Bp			Bp					Bp	Bp	Bp	Bp		Bp			Bp	Bp	Bp	Bp	Bp	Bp	Bp	Bp		Bp	Bp		Bp	Bp	Bp		Bp		Bp		Bp	Bp	Bp						Bp		Bp		
YSG_1719	CYA_1151	CYB_2635	Yes	Yes	1.1620012619621343	2.7287583514615905		M	M			M	M	M	M	M	M					M		M																	M			M	M							M				M	M					M			M			M				M		M		M					M		M			M	M		M							M	M			M				M			M		M							M				M	M						M	M	M		M							M		M		M		M				M		M	M		M							M			M		M	M				M	M		M							M		M		M		M					M		M				M					M															M				M	M				M		M					M											M	M									M		M				M																								M									M						M	M	M	M	M	M		M	M					M	M	M	M	M	M	M			M		M						M						M		M
YSG_1722			Yes	Yes						M							M				M		M		M	M															M					M		M			M	M			M		M					M						M				M		M																										M																						M					M					M						M	M	M								M	M		M		M	M				M		M							M	Bp								M				M		M	M	M		M					M						M	M			M	M	M						M								M				M	M						M	M				M									M			M						M			M		M			M	M				M	M					M									M									M						M		M	M	M	M	M	M	M	M	M		M	M		M	M		M	M		M		M	M	M	M			M				M		M			M	M		M		
YSG_1723b	CYA_0360	CYB_0709	Yes	Yes	0.3634408812392427	0.7342275791978246	A		A	A	A	A		A	A	A	A				A	A	A									A			A										A					A			A			A	A	A			A	A										A	A	A				A	A	A			A										A	A	A	A		A	A			A			A					A				A								A	A			A		A	A	A																			Bp			Bp									Bp				Bp	Bp	Bp		Bp				Bp				Bp															Bp						Bp				Bp								Bp								Bp		Bp		Bp	Bp			Bp						Bp		Bp		Bp		Bp				Bp		Bp				Bp				Bp						Bp		Bp	Bp				Bp		Bp						Bp		Bp			Bp	Bp			Bp	Bp								Bp					Bp	Bp									Bp		Bp	Bp		Bp	Bp				Bp										Bp									Bp		
YSG_1724	CYA_0610	CYB_0033	Yes	Yes	0.6158303820998279	0.03417420326308634		M	M							M					M	M						M	M		M								M							M	M							M				M				M	M			M				M					M				M	M									M			M		M								M			M			M								M		M				M	M						M	M						M						M	M				M		M	M	M			M	M			M							M			M			M		M			M		M			M		M	M		M							M													M											M				M		M	M		M		M			M	M														M	M	M	M		M	M		M					M	M			M				M		M	M															M				M		M	M				M		M		M			M		M	M	M	M	M	M		M	M						M		M			M													M
YSG_1725	CYA_2773	CYB_2471	Yes	Yes	2.7995043435456113	2.558922917063222		A	A		A				A							A	A					A							A									A								A										A					A			A								A					A				A				A				A	A			A					A				A				A				A				A								A	A	A										Bp		Bp		Bp		Bp			Bp	Bp		Bp	Bp	Bp	Bp					Bp	Bp					Bp					Bp	Bp	Bp				Bp	Bp				Bp		Bp					Bp		Bp		Bp	Bp		Bp		Bp	Bp										Bp		Bp			Bp			Bp		Bp						Bp				Bp											Bp			Bp										Bp			Bp		Bp							Bp		Bp			Bp					Bp												Bp	Bp				Bp		Bp		Bp	Bp	Bp		Bp		Bp	Bp			Bp	Bp						Bp		Bp		Bp	Bp	Bp													Bp	Bp	Bp			
YSG_1726	CYA_0973	CYB_2931	Yes	Yes	0.9822999373493977	3.0352905989123045			M		M	M			M	M				M															M																M			M		M							M				M								M			M									M		M			M				M	M		M	M												M											M	M					M					M	M					M		M		M						M	M								M		M				M	M							M				M		M			M		M		M		M											M			M		M												M	M	M												M				M	M			M				M	M	M		M	M				M			M	M	M				M				M			M			M			M			M									M			M				M				M				M	M	M			M	M	M	M	M	M		M	M	M			M	M	M	M	M					M		M				M			M		M
YSG_1727	CYA_1981	CYB_1145		Yes	1.9999344048192773	1.1857412950373896			M	M			M		M					M		M		M					M													M		M		M	M								M	M		M		M		M	M			M				M		M			M				M	M	M		M										M			M		M		M					M							M			M	M				M	M						M		M				M					Bp			Bp	Bp		Bp					Bp		Bp			Bp				Bp						Bp	Bp	Bp	Bp		Bp						Bp								Bp				Bp						Bp	Bp	Bp				Bp	Bp			Bp																Bp									Bp					Bp										Bp					Bp		Bp	Bp			Bp		Bp			Bp								Bp							Bp																						Bp			Bp	Bp					Bp			Bp	Bp	Bp		Bp			Bp			Bp	Bp						Bp		Bp								Bp		M
YSG_1728a	CYA_1306	CYB_0925			1.3184827524956972	0.9579132732834806																																																																																																																																																																																																																																																																																																																																											
YSG_1728b				Yes																																																																																																																																						Bp		Bp			Bp	Bp			Bp	Bp		Bp	Bp				Bp			Bp		Bp		Bp			Bp			Bp	Bp	Bp	Bp							Bp				Bp		Bp	Bp					Bp			Bp	Bp	Bp		Bp	Bp	Bp	Bp																	Bp		Bp	Bp				Bp	Bp						Bp		Bp		Bp			Bp	Bp				Bp	Bp	Bp	Bp											Bp		Bp								Bp		Bp							Bp												Bp								Bp			Bp	Bp			Bp		Bp	Bp			Bp	Bp	Bp	Bp	Bp		Bp	Bp			Bp				Bp				Bp		Bp					Bp	Bp		
YSG_1729	CYA_2152	CYB_2755	Yes	Yes	2.1725688234079175	2.8530281815091776			M		M				M	M	M		M		M	M	M							M			M					M							M			M		M				M	M			M	M				M						M						M			M	M				M	M	M			M			M		M	M		M				M				M							M					M			M						M	M				M											M			M					M		M														M	M	M				M		M		M				M		M	M		M	M		M										M		M	M	M						M			M							M															M				M		M						M																							M		M	M						M							M		M			M			M							M	M	M	M	M			M	M	M	M		M	M	M	M	M				M	M				M		M			M				M					M
YSG_1730	CYA_1685	CYB_1157	Yes	Yes	1.7011052358003442	1.198168278042148	A	A	A		A				A	A	A				A						A				A									A		A	A								A					A		A	A													A	A			A				A										A	A	A				A			A			A											A														A		A									Bp	Bp		Bp		Bp	Bp						Bp			Bp	Bp	Bp			Bp							Bp	Bp	Bp		Bp										Bp			Bp				Bp		Bp					Bp						Bp	Bp										Bp				Bp			Bp		Bp			Bp				Bp		Bp		Bp					Bp													Bp		Bp	Bp	Bp				Bp		Bp						Bp											Bp		Bp															Bp				Bp			Bp	Bp	Bp	Bp	Bp		Bp	Bp	Bp	Bp	Bp		Bp	Bp						Bp	Bp		Bp					Bp	Bp				Bp	Bp		Bp	Bp		
YSG_1731	CYA_2427	CYB_1498		Yes	2.450197274354561	1.551301711760707						A																																						A																		A		A											A														A																			A															A									Bp		Bp		Bp		Bp	Bp		Bp	Bp	Bp		Bp	Bp	Bp	Bp	Bp		Bp	Bp		Bp				Bp			Bp	Bp			Bp	Bp	Bp				Bp		Bp	Bp		Bp	Bp				Bp											Bp		Bp			Bp		Bp		Bp		Bp	Bp		Bp	Bp			Bp	Bp					Bp								Bp									Bp		Bp	Bp	Bp	Bp				Bp									Bp	Bp						Bp							Bp		Bp	Bp		Bp							Bp			Bp		Bp			Bp					Bp	Bp	Bp	Bp	Bp	Bp		Bp		Bp	Bp	Bp		Bp	Bp	Bp	Bp	Bp	Bp	Bp	Bp	Bp	Bp	Bp		Bp					Bp				Bp		Bp	Bp		Bp	Bp	C
YSG_1732	CYA_2736	CYB_1940	Yes	Yes	2.7621506974182446	2.009028919102651				M					M	M					M	M		M			M	M	M					M	M					M				M				M		M			M					M				M	M									M	M					M															M	M	M	M						M						M	M		M		M			M											M								M			M	M							M						M		M				M								M		M	M	M					M		M	M			M	M				M														M																	M	M	M			M			M				M		M			M			M	M			M			M				M	M				M				M								M		M		M							M			M																		M	M		M	M	M	M		M	M	M	M	M	M		M					M	M	M		M	M	M		M		M					M					M
YSG_1733	CYA_2735	CYB_1941	Yes	Yes	2.761141139414802	2.0100645010197145				A					A	A					A	A		A			A	A	A					A	A					A				A						A			A				A	A				A	A									A	A					A															A	A	A	A				A		A						A	A		A		A			A											A								Bp			Bp	Bp						Bp	Bp						Bp		Bp												Bp		Bp	Bp	Bp					Bp		Bp	Bp				Bp				Bp														Bp																	Bp	Bp	Bp			Bp			Bp				Bp		Bp			Bp			Bp	Bp						Bp		Bp			Bp				Bp				Bp	Bp							Bp		Bp		Bp							Bp			Bp																		Bp			Bp	Bp		Bp			Bp	Bp	Bp	Bp			Bp									Bp	Bp	Bp				Bp					Bp		Bp			M
YSG_1734	CYA_1282	CYB_0930	Yes	Yes	1.294253360413081	0.9630911828687967			M		M		M	M	M														M													M																	M							M													M			M												M	M		M	M								M										M											M	M	M											M		M		M			M	M	M	M	M			M	M		M	M				M			M	M		M			M	M			M							M		M	M				M	M		M	M	M	M		M			M												M					M		M	M				M							M		M					M	M		M		M	M	M		M									M			M								M		M							M								M				M								M		M	M	M			M	M		M	M		M	M	M	M	M		M	M	M	M	M		M		M				M		M			M	M				M
YSG_1737	CYA_2344	CYB_1121		Yes	2.366403960068847	1.1608873290278723		A							A						A	A					A																									A				A		A			A						A	A								A			A						A					A				A		A							A					A															A						A		A						Bp					Bp			Bp			Bp		Bp	Bp		Bp	Bp			Bp				Bp	Bp						Bp	Bp	Bp			Bp		Bp		Bp				Bp					Bp			Bp		Bp							Bp		Bp		Bp										Bp					Bp		Bp	Bp		Bp	Bp	Bp	Bp			Bp		Bp	Bp	Bp							Bp		Bp		Bp					Bp			Bp			Bp		Bp									Bp				Bp							Bp		Bp	Bp									Bp				Bp						Bp	Bp	Bp	Bp					Bp	Bp	Bp	Bp	Bp		Bp	Bp	Bp	Bp	Bp											Bp					Bp	Bp	Bp			
YSG_1738	CYA_2015	CYB_2810		Yes	2.034259376936317	2.9099851869476545			A					A	A						A			A																								A								A										A					A	A	A						A			A									A	A	A	A	A	A	A																							A							A	A	A												Bp	Bp		Bp				Bp	Bp		Bp			Bp				Bp			Bp			Bp	Bp	Bp					Bp		Bp		Bp	Bp	Bp							Bp	Bp	Bp								Bp	Bp		Bp		Bp		Bp	Bp										Bp				Bp		Bp	Bp			Bp		Bp								Bp						Bp					Bp	Bp				Bp					Bp	Bp									Bp						Bp							Bp									Bp	Bp										Bp				Bp	Bp	Bp	Bp				Bp	Bp		Bp	Bp	Bp		Bp					Bp				Bp							Bp		Bp			Bp		
YSG_1739	CYA_1098	CYB_0676	Yes	Yes	1.1084946877796902	0.7000533759347383	A	A								A	A		A	A	A						A						A			A					A									A		A									A			A		A	A	A					A					A	A		A	A		A		A						A				A			A										A	A						A			A	A			A		A		A	A	A	A				A				Bp			Bp			Bp				Bp							Bp	Bp					Bp		Bp		Bp	Bp		Bp	Bp													Bp							Bp					Bp				Bp																Bp					Bp							Bp				Bp				Bp						Bp																							Bp				Bp		Bp								Bp		Bp									Bp				Bp					Bp		Bp	Bp		Bp				Bp			Bp	Bp		Bp				Bp										Bp			Bp			Bp	Bp				
YSG_1740b	CYA_2023	CYB_2721	Yes	Yes	2.0423358409638555	2.8178183963290278			A				A	A		A							A						A	A																									A	A	A				A	A	A									A			A				A										A		A	A	A		A		A												A		A				A					A							A				A				Bp			Bp			Bp			Bp					Bp	Bp							Bp				Bp				Bp	Bp													Bp				Bp	Bp	Bp	Bp	Bp		Bp											Bp	Bp																					Bp	Bp			Bp				Bp			Bp		Bp							Bp	Bp			Bp	Bp			Bp			Bp	Bp																						Bp			Bp						Bp	Bp		Bp				Bp							Bp	Bp	Bp						Bp		Bp	Bp		Bp	Bp		Bp			Bp	Bp	Bp	Bp													Bp	Bp		
YSG_1741	CYA_2381	CYB_1017	Yes	Yes	2.4037576061962134	1.053186809653297			A			A				A				A	A	A	A					A	A		A		A		A												A	A				A				A	A				A	A					A		A							A																	A		A	A		A		A		A							A	A									A				A				A	A	A						Bp							Bp	Bp					Bp		Bp									Bp		Bp	Bp			Bp		Bp		Bp		Bp	Bp				Bp							Bp	Bp			Bp		Bp	Bp	Bp	Bp	Bp			Bp							Bp			Bp													Bp				Bp			Bp	Bp						Bp								Bp			Bp	Bp	Bp		Bp							Bp			Bp			Bp																											Bp				Bp				Bp	Bp	Bp		Bp							Bp						Bp	Bp	Bp	Bp	Bp	Bp	Bp		Bp		Bp	Bp								Bp	Bp				C
YSG_1742	CYA_2269	CYB_0458	Yes	Yes	2.2906871098106714	0.4742965180149558	A							A	A	A	A					A	A					A		A			A		A																A						A	A				A				A								A	A				A	A			A	A	A								A			A			A	A		A			A		A						A													A		A					A								Bp					Bp	Bp										Bp				Bp		Bp		Bp	Bp			Bp			Bp				Bp	Bp	Bp	Bp						Bp			Bp			Bp		Bp										Bp					Bp				Bp				Bp			Bp		Bp																			Bp	Bp				Bp			Bp							Bp		Bp		Bp		Bp	Bp									Bp												Bp								Bp					Bp				Bp				Bp		Bp	Bp	Bp	Bp			Bp					Bp	Bp															Bp	Bp			
YSG_1743	CYA_0183	CYB_2528	Yes	Yes	0.18474911462994836	2.6179510863358257	M								M	M	M	M	M			M	M					M			M																M		M		M	M		M			M			M			M				M												M											M			M	M	M	M			M	M				M	M										M					M									M					M	M	M			M			M		M							M									M						M	M	M				M	M		M	M																	M			M			M		M	M	M					M	M	M		M							M					M			M				M		M	M	M			M			M		M	M							M				M	M				M									M																											M				M					M		M	M	M	M	M	M	M	M	M	M	M		M	M							M			M		M		M			M
YSG_1744	CYA_0376	CYB_1861	Yes	Yes	0.3795938092943202	1.9272179476546567	A		A			A	A					A			A	A	A							A	A														A			A		A	A				A	A					A	A	A			A								A					A		A				A					A			A		A	A		A		A		A		A										A	A			A									A		A	A						Bp					Bp			Bp					Bp		Bp				Bp		Bp	Bp		Bp	Bp				Bp				Bp	Bp			Bp			Bp		Bp	Bp	Bp	Bp					Bp			Bp		Bp						Bp								Bp	Bp			Bp			Bp											Bp			Bp					Bp		Bp										Bp									Bp				Bp			Bp	Bp										Bp																										Bp		Bp	Bp	Bp					Bp		Bp	Bp	Bp			Bp		Bp					Bp		Bp		Bp											Bp	Bp		C
YSG_1745	CYA_0237	CYB_1781		Yes	0.23926524681583478	1.844371394289599																																														A											A																																				A																																				Bp			Bp						Bp		Bp			Bp		Bp	Bp	Bp	Bp								Bp			Bp	Bp	Bp		Bp		Bp	Bp		Bp			Bp		Bp			Bp	Bp										Bp		Bp				Bp	Bp		Bp	Bp					Bp				Bp		Bp		Bp	Bp				Bp	Bp		Bp				Bp								Bp	Bp		Bp		Bp		Bp				Bp	Bp	Bp			Bp		Bp						Bp				Bp			Bp	Bp									Bp		Bp				Bp		Bp	Bp							Bp			Bp	Bp		Bp	Bp	Bp	Bp	Bp		Bp	Bp	Bp	Bp	Bp	Bp	Bp	Bp	Bp		Bp		Bp	Bp	Bp		Bp		Bp				Bp					Bp	Bp	Bp			
YSG_1746	CYA_0612	CYB_0034	Yes	Yes	0.6178494981067126	0.035209785180149555	M		M					M		M					M	M						M	M		M								M							M						M																		M																										M						M	M		M							M								M																M		M				M	M				M	M	M	M	M				M			M		M					M	M	M	M					M		M	M		M			M		M	M		M							M								M					M			M							M	M	M			M		M	M		M		M			M	M												M		M	M		M			M		M					M	M				M			M			M					M										M				M		M	M				M	M			M	M	M	M		M	M	M	M	M	M		M	M		M	M	M	M	M													M	M				M
YSG_1747	CYA_2279	CYB_0448	Yes	Yes	2.3007826898450947	0.4639406988443236	A		A				A	A	A	A	A					A						A	A	A	A		A										A				A				A	A					A	A	A				A			A	A							A		A		A	A	A			A										A			A		A		A						A															A				A	A	A	A											Bp		Bp	Bp					Bp		Bp				Bp	Bp			Bp		Bp		Bp		Bp		Bp	Bp											Bp	Bp	Bp			Bp		Bp		Bp							Bp										Bp			Bp		Bp			Bp					Bp					Bp		Bp			Bp		Bp	Bp												Bp		Bp		Bp					Bp					Bp					Bp		Bp			Bp				Bp														Bp					Bp								Bp			Bp	Bp						Bp	Bp	Bp				Bp		Bp			Bp	Bp									Bp									Bp	
YSG_1748	CYA_1982	CYB_1146	Yes	Yes	2.0009439628227197	1.1867768769544527			A	A			A		A							A		A	A				A													A		A		A	A								A	A		A		A		A	A			A				A		A			A					A	A		A						A			A	A			A		A		A		A			A				A			A			A	A				A	A						A		A				A					Bp			Bp	Bp		Bp							Bp			Bp				Bp						Bp	Bp	Bp	Bp		Bp						Bp								Bp				Bp						Bp	Bp	Bp				Bp	Bp			Bp																Bp									Bp					Bp										Bp					O		Bp				Bp		Bp											Bp							Bp														Bp				Bp				Bp			Bp	Bp		Bp			O			Bp		Bp		Bp			Bp			Bp	Bp								Bp								Bp		C
